chunk_id,year,heading,text,label
6c621dccb9a46d52,2022,Shared Values,"What you work for should reflect what you stand for. For everything we create, we consider its impact — on our customers, our colleagues, and our planet. The same innovation that goes into making our products goes into taking on issues we care about deeply, such as accessibility, equity, privacy, and the environment. Everyone joins Apple for a reason. Often it’s because they found a company that aligns with their own values. Hear stories from people at Apple",mission_brand
eafe51e8e6f7a9e2,2016,Being part of Apple isn’t the only benefit.,"As an AppleCare College Advisor, you’ll receive a robust benefits package, including product discounts and paid time away. You may even qualify for tuition reimbursement. We also have all kinds of resources to promote your career development. And that’s helpful, because the kind of work you’ll do in the future at Apple may not even be invented yet.",benefits_perks
b97ad624329dc927,2024,We build features that make technology more accessible.,"SignTime has already made a difference in how the team connects — both with each other and with customers. “After SignTime was released, I felt a stronger sense of belonging because it bridged the communication gap that previously existed,” says Ricky Winarta, Apple Carnegie Library. “This made it easier to build relationships, removed any unnecessary barriers when typing back and forth with customers and coworkers, and made the customer’s experience better.”",employee_story
e2ddfdaf784ac3bb,2009,Sales,"As one of the top sales organizations in the world, the Apple Sales team is committed to delivering the best computing solutions to students, educators, consumers, businesses, and creative professionals everywhere. Our sales reps have the luxury of selling products that practically sell themselves. We’re looking for ambitious sales reps with an ability to use their unique combination of skills and style to consistently close deals. If you’re an articulate, ethical, influential individual with a proven sales record, you might be a perfect fit.",job_listing
22ae007adb180524,2023,The Apple Store is where creativity and community come together.,"Across the globe, our Apple Store team members are committed to caring for each other and customers as well as building strong connections to the communities they serve. They know our products and services inside and out — and aim to make everyone feel welcome. At the same time, they’re building locally customized programs to address the needs specific to each community.",job_listing
ca08f60315b1cdc4,2021,Powerful resources for professional and personal growth.,"Apple University offers original classes and seminars across a range of topics, developed and led by experts. These powerful learning experiences focus on building new understanding and expertise to help employees thrive at Apple. Recently we’ve expanded Apple University offerings to team members across more departments in more parts of the world, and we’ve made it easier to participate remotely. As part of our expanded educational efforts on race and inclusion, we offer a Race and Justice in America speaker series open to all. And content and conversation on the topic of inclusion are woven throughout the curriculum.",benefits_perks
f944ba1b555cdf82,2022,Sort the search results.,"Sr. Build and Release Engineering Project Manager Software and Services Jul 28, 2022 Add to Favorites Sr. Build and Release Engineering Project Manager Removed from favorites Add a favorite Close To view your favorites, sign in with your Apple ID. Sign In Don’t have an Apple ID? Create one now Forgot your Apple ID or password? Share Sr. Build and Release Engineering Project Manager Share this role. Close Submit Resume Sr. Build and Release Engineering Project Manager More, Sr. Build and Release Engineering Project Manager See full role description Sr. Build and Release Engineering Project Manager Share Sr. Build and Release Engineering Project Manager Share this role. Close Role Number: 200328843 Weekly Hours: 40 Hours We’re idealists. Inventors. Forever tinkering with products and processes, always on the lookout for better. Whether you work at our global offices, offsite, or even at home, a job at Apple will be demanding. But it also rewards forward-thinking, creative thinking and hard work. And none of us here would have it any other way. Does an exciting, dynamic, fast paced and pressure-filled environment catch your attention? Do you like puzzles and determining solutions that are not obvious? Terrific! Consider joining us. The Apps team is looking for an amazing Build and Release Engineering Pro... Submit Resume Sr. Build and Release Engineering Project Manager Add to Favorites Frontend/UI Software Engineer- Apple Cloud Removed from favorites Add a favorite Close To view your favorites, sign in with your Apple ID. Sign In Don’t have an Apple ID? Create one now Forgot your Apple ID or password? Share Frontend/UI Software Engineer- Apple Cloud Share this role. Close Submit Resume Frontend/UI Software Engineer- Apple Cloud",job_listing
f175fbf4c6922b35,2012,"Knowledge, meet experience.","At Apple, interns are an important part of the team. Whether you sign on for a summer internship or a co-op during the academic year, you’ll be working on critical projects. Better yet, you’ll be that much closer to landing a full-time job at Apple after graduation. You might help engineer the next iPad, develop the next generation of Mac OS X, create the marketing materials for a top-secret product launch, manufacture the next new product, or travel internationally to help open a new store. We rely on interns in various corporate locations outside the United States too.",job_listing
bfc0e09f349b5c69,2020,Sort the search results.,"Add to Favorites JP-Genius Removed from favorites To view your favorites, sign in with your Apple ID. Sign In Don’t have an Apple ID? Create one now Forgot your Apple ID or password? Share JP-Genius Share this role. Close Submit Resume JP-Genius See full role description JP-Genius View All Locations JP-Genius Close Share JP-Genius Share this role. Close Role Number: 114438101 Weekly Hours: 40 Hours At the Apple Store, you maintain customers’ trust in Apple as the skilled expert troubleshooting and repairing products. You use problem-solving and people skills to assure Genius Bar customers of swift resolutions to their technical problems. You also educate your team members about products, while independently keeping your own technical know-how up to date. With your customer service brilliance and empathetic nature, you provide Genius advice and support every day. Both full-time and part-time jobs are available. Submit Resume JP-Genius Add to Favorites BE-Creative Removed from favorites To view your favorites, sign in with your Apple ID. Sign In Don’t have an Apple ID? Create one now Forgot your Apple ID or password? Share BE-Creative Share this role. Close Submit Resume BE-Creative",job_listing
5511607807b28092,2011,A few handy tips.,"Use your Apple ID. Sign in with the same Apple ID you use for iTunes, Apple Online Store, MobileMe, or other Apple services. If you don’t have an Apple ID, you’ll have the opportunity to create one when you’re ready to submit a resume. An accurate resume is key. The resume stored in your profile is viewable by recruiters and hiring managers for each position to which you apply. Be sure it realistically represents your skills, knowledge, and experience. What to expect. You’ll receive an automated confirmation each time your resume is successfully submitted for an open position. If a recruiter or hiring manager wants to discuss next steps, they’ll get in touch using the contact information from your profile or resume. You don’t necessarily have to be an Apple expert. The best way to understand our company and our customers is to use our products. And if you have passion for what we do and why we do it, even better. But if you have attention to detail, a collaborative spirit, and a readiness to learn, don’t worry — we’ll help you make the switch once you arrive. We are committed to diversity. Apple is an Equal Employment Opportunity and Affirmative Action Employer. Apple is committed to working with and providing reasonable accommodation to applicants with physical or mental disabilities. Learn more. Apple is a drug-free workplace. Learn more. Shop the Apple Online Store (1-800-MY-APPLE), visit an Apple Retail Store , or find a reseller . Copyright © 2011 Apple Inc. All rights reserved.",process_logistics
22763a3949b6cb06,2022,Lajuan Garror,"With 21 years at Apple, Lajuan leads internal phone tech support, vendor management, and regional quality organization for AppleCare in the Americas. She steps up to make inclusivity part of the Apple identity by focusing on creating equity across teams and connecting every positive intention to a deeper purpose. We have a global community that’s so diverse in thinking and talent. I tell my team: Be that person that takes us on another track because you’ve thought of a better way. Building an equitable workplace takes more than one-off efforts. From roundtable series to open conversations with individuals, Lajuan is extensively involved in inclusion and diversity, including as an executive sponsor for Black@Apple at the Elk Grove campus. She stresses the value of meeting people on an individual level and inviting the unvarnished truth. “You have to understand what other people care about if you want to effectively engage in a conversation around race, what you’re trying to accomplish, and how you want to create a more inclusive and diverse environment,” she says. “You have to know what’s important to people. You have to spend that one‑on‑one time, ask a lot of questions, and listen. It’s hard, but you have to really listen.” Marcela helps shape diverse perspectives into great ideas.",employee_story
027fe1fd2827975b,2018,We’re proud to support and welcome Veterans.,"Through their experiences and backgrounds, they bring leadership, technical skills, and a spirit of collaboration to Apple. We believe a welcoming community is important not just for Veterans, but for all our employees. So we created Diversity Network Associations (DNAs), which are communities centered around shared interests and beliefs. The Apple Veterans Association welcomes those who have served, their families, and any employee who wants to support and learn more about the military. It also helps Veterans with their transition to the workforce. Quote by In the military, everyone works together to get things done. And it’s the same way here at Apple. Carolyn , engineering project manager As a former Black Hawk helicopter pilot in the U.S. Army, Carolyn knows the importance of teamwork. “In the military, everyone works together to get things done. And it’s the same way here at Apple.” On her second day at Apple, Carolyn attended an event celebrating Veterans and realized the value of connecting with people who’d been through similar experiences. She soon joined the Apple Veterans Association and was assigned a fellow member to help her with her transition to Apple. Since then, Carolyn has also joined the African American Employee Association, the Apple Asian Association, and Women@Apple. Quote by The culture at Apple allows me to be who I am and celebrate who I am. Raunaq , wireless test engineer",employee_story
fe127903bf892f48,2024,Environment,Our commitment to becoming carbon neutral by 2030 drives everything we do.,mission_brand
d60d50f01daf9b2e,2022,The Apple Store keeps people connected.,"Across the globe, our Apple Store team members are building strong connections to the communities they serve. They know our products inside and out — and make sure everyone feels welcome. At the same time, they’re building locally customized programs to address the needs specific to each community.",job_listing
cc77943946d73389,2022,All managers take inclusive leadership training.,"Equitable, inclusive experiences for all employees begin with equipping our leaders with the resources they need. Apple’s more than 15,000 managers take training on unconscious bias and inclusive leadership. And managers are offered expert-led courses to support their ongoing education on topics including race and justice, allyship, and more.",mission_brand
d0742e6de6d223ab,2025,We’re strengthening pathways from HBCUs to engineering for a more diverse workforce.,"Our New Silicon Initiative (NSI) is working with Historically Black Colleges and Universities (HBCUs) to help inspire, prepare, and create opportunities for more Black students to enter careers in hardware technology — a critical and fast-growing field. NSI began in 2018 as an ongoing partnership between Apple and educational institutions. In 2021, it expanded to include four HBCUs: Alabama A&M, Prairie View A&M, Morgan State, and Howard University. Each school has received Apple Innovation Grants and curricula-building support from Apple experts. “ With our HBCU partners, NSI is directly creating a pathway to a more diverse engineering workforce.” Apple provides hands-on learning exercises and course programming, and Apple engineers volunteer their time as guest lecturers. Students also receive one-on-one mentoring with the Apple volunteers. “We know this will take time, but we’re energized by the strong interest from students, the collaboration with faculty, and the potential impact of the opportunities ahead of us,” Zerbe says.",mission_brand
82c62c7c6219b36a,2019,Get Discovered,"Share some basic information and submit your resume. If there’s a role that might be a good match, an Apple recruiter will be in touch.",process_logistics
d210b06800aa64f9,2022,Yuli Yang,"Yuli is a longtime champion of inclusion and diversity in engineering at Apple. Her role as chief of staff for AI/ML in APAC provides her with opportunities to create a more inclusive environment for the many engineering teams she works with throughout the Asia-Pacific region. I want people to feel strong speaking for themselves. And to create an environment where everyone can contribute their best; that’s something every one of us really wants. Conversation and receiving feedback are key to Yuli’s leadership approach. When she heard that mothers wanted more support after giving birth, she took action. She has been instrumental in increasing the number of nursing rooms available in Apple offices and manufacturing sites. “If you are not intentionally inclusive, then you are unintentionally exclusive,” she says. Yuli knows there’s always more to learn, and she leans heavily on her colleagues to help her create positive change. “I say to others: Speak up for what you want to do and people around you will support you.”",employee_story
e21bdd4268ab7d2d,2014,Specialist,"Specialists are at the heart of our reputation for extraordinary customer service — they love people, they love technology, and they love our products. Understanding our customers’ needs and connecting them with the right solutions is what being a Specialist is all about. Inform and inspire those around you. Launch your career at the Apple Retail Store.",job_listing
210570a97a9cf5eb,2023,Priya Sumal,"Priya manages teams of test engineers that make sure Apple’s GPU software remains best in class. As co-chair of the Santa Clara Valley chapter of Women@Apple, an employee-led Diversity Network Association (DNA) group, and an active Apple mentor, she strives to broaden her DNA’s programming and support women’s career development. Priya credits her upbringing with inspiring her advocacy and says DNAs have been an outstanding vehicle to grow that part of her vision. The DNAs gave me so much, I want to be able to give back, and it is the best way I can give back, I feel, for Apple. Since joining Apple to work on the first iPhone, Priya has seen the power of communication at work. She believes open discussion not only helps her be a more vocal “introvert,” but also empowers others to continue the Apple rock-tumbler tradition of letting ideas bounce off each other until they’re more refined. “Being able to just talk openly about women’s rights has made me more of a feminist. Someone who will fight for women’s voices.”",employee_story
87574c22a311dbff,2010,And Now for the Good Stuff,"As a full-time Apple employee, you’ll be entitled to all the perks that come with working for America’s coolest company. These include fantastic benefits, employee discounts, and the opportunity to contribute meaningfully to people’s lives. What else? You’ll start to build a career with an amazing company. There’s no commute, so you’ll save on gas. You’ll reduce your carbon footprint by working from home for a green company. You’ll redefine work.",benefits_perks
988998a7b1b433e5,2009,Operations,"Our Operations team ensures that Apple’s cutting-edge designs become industry-leading products, delivered on time and on spec. We’re looking for energetic people to support the development, manufacturing, procurement, and fulfillment of all things Apple—so that products like iPod and iPhone can be restocked just as fast as they fly off the shelves. Applicants must exhibit top-notch analytical and negotiation skills, be able to think strategically and tactically, and have the flexibility to adapt to fast-moving situations.",job_listing
923479e23adbc40c,2022,Apple Benefits,Resources that matter. Because you do. It feels like we’re not just coworkers. We’re really like Apple family here.,benefits_perks
0e4e5eb429061654,2015,Undergraduate opportunities.,"Join hundreds of other interns from around the world working in areas such as communications, design, finance, hardware engineering, information technology, marketing, operations, software, and wellness. This is hands-on learning at its best. You’ll be part of a vibrant community and enjoy unique exposure to corporate leaders here at Apple.",job_listing
83f115ca3bcbab98,2024,Sort the search results.,"See full role description Touch Sensing Module Design Engineer Share Touch Sensing Module Design Engineer Share this role. Close Role Number: 200509908 Weekly Hours: 40 Hours We live in a mobile and device driven world where knowledge of the physical world around us is needed. We rely on this knowledge to get around, to learn about our environment and to enable spectacular new features for custom applications. Apple is meeting those needs as robustly and as creatively as possible and is interested in people who want to help meet that commitment. The success we are striving will be the result of very skilled people working in an environment which cultivates creativity, partnership, and thinking of old problems in new ways. If that sounds like the kind of environm... Submit Resume Touch Sensing Module Design Engineer Add to Favorites Haptics FEA Engineer Removed from favorites Add a favorite Close To view your favorites, sign in with your Apple ID. Sign In Don’t have an Apple ID? Create one now Forgot your Apple ID or password? Share Haptics FEA Engineer Share this role. Close Submit Resume Haptics FEA Engineer See full role description Haptics FEA Engineer Share Haptics FEA Engineer Share this role. Close Role Number: 200536884 Weekly Hours: 40 Hours We are seeking a finite element analyst to conduct structural, dynamic and thermal analysis of future generation haptics technologies. Come and join us if you enjoy challenges! Submit Resume Haptics FEA Engineer Add to Favorites Haptics Control Engineer Removed from favorites Add a favorite Close To view your favorites, sign in with your Apple ID. Sign In Don’t have an Apple ID? Create one now Forgot your Apple ID or password? Share Haptics Control Engineer Share this role. Close Submit Resume Haptics Control Engineer",job_listing
fe4ff2849c202e14,2018,Here’s data from the last four years.,"The population of employees whose race or ethnicity was undeclared decreased from 6 percent in 2015 to less than 1 percent in 2016 and continues to remain below 1 percent in 2017. This decrease came as a result of stronger internal processes and employees properly identifying themselves. Because the majority of our previously undeclared employees identified as White, the decrease had no impact on the representation rates for any other group. Other includes Native American and Native Hawaiian & Other Pacific Islander. Data as of July 2017. The population of employees whose race or ethnicity is undeclared this year is less than 1 percent. This decrease comes as the result of stronger internal processes and employees properly identifying themselves. Because the majority of our previously undeclared employees identified as White, the decrease had no impact on the representation rates for any other group. Other includes Native American and Native Hawaiian & Other Pacific Islander. Data as of June 2016. Other includes Native American and Native Hawaiian & Other Pacific Islander. Data as of June 2015. Other includes Native American and Native Hawaiian & Other Pacific Islander. Gender data as of August 2014. Race and ethnicity data as of June 2014. Our most recently filed Federal Employer Information Report EEO-1, representing employees as of July 2016, is available for download below. Due to changes in EEO reporting requirements, our next EEO-1 report will be filed in March 2018. We make the document publicly available, but it’s not how we measure our progress. The EEO-1 has not kept pace with changes in industry or the American workforce over the past half century. We believe the information we report elsewhere on this site is a far more accurate reflection of our progress toward diversity.",mission_brand
3c9edf7bbd098d8c,2011,What kind of work would I do?,"April 5, 2011, at 6:00 p.m. April 6, 2011, at 4:30 p.m. April 6, 2011, at 6:00 p.m. February 3, 2011, at 4:30 p.m. February 3, 2011, at 6:00 p.m. February 17, 2011, at 10:00 a.m. February 17, 2011, at 4:30 p.m. February 17, 2011, at 6:00 p.m. March 1, 2011, at 4:30 p.m. March 1, 2011, at 6:00 p.m. March 2, 2011, at 4:30 p.m. March 2, 2011, at 6:00 p.m. March 9, 2011, at 4:30 p.m. March 9, 2011, at 6:00 p.m. April 6, 2011, at 4:30 p.m. April 6, 2011, at 6:00 p.m. February 2, 2011, at 9:00 a.m. February 2, 2011, at 4:30 p.m. February 3, 2011, at 9:00 a.m. February 3, 2011, at 4:30 p.m. February 16, 2011, at 10:00 a.m. February 16, 2011, at 4:30 p.m. February 16, 2011, at 6:00 p.m. February 17, 2011, at 4:30 p.m. March 2, 2011, at 4:30 p.m. March 2, 2011, at 6:00 p.m. March 3, 2011, at 4:30 p.m. March 3, 2011, at 6:00 p.m. April 6, 2011, at 4:30 p.m. April 6, 2011, at 6:00 p.m. April 7, 2011, at 4:30 p.m. April 7, 2011, at 6:00 p.m. February 2, 2011 at 4:30 p.m. February 2, 2011, at 6:00 p.m. February 15, 2011, at 1:00 p.m. February 15, 2011, at 6:00 p.m. February 16, 2011, at 5:00 p.m. February 16, 2011, at 6:00 p.m. March 2, 2011, at 4:30 p.m. March 2, 2011, at 6:00 p.m. March 9, 2011, at 3:00 p.m. March 10, 2011, at 5:00 p.m. March 10, 2011, at 6:00 p.m. March 30, 2011, at 5:00 p.m. March 30, 2011, at 6:00 p.m. March 31, 2011, at 4:30 p.m. March 31, 2011, at 6:00 p.m. February 9, 2011, at 4:00 p.m. February 9, 2011, at 5:30 p.m. February 10, 2011, at 4:00 p.m.",navigation_junk
8567d5a009a8c71f,2025,Sort the search results.,"See full role description Sr. Android Engineer-Apple Music Share Sr. Android Engineer-Apple Music Share this role. Close Role Number: 200551441 Weekly Hours: 40 Hours This team is more than a group of engineers — it’s a group of music lovers. That passion has made Apple Music the world’s most complete music experience, with over 60 million songs, thousands of playlists, and daily selections from music experts for 115 countries. The team’s data-driven engineers focus relentlessly on the customer experience by running worldwide experiments and analyzing usage and latency, while collaborating with Apple’s product groups. As a result, someone can use the Shazam app to identify an intriguing song in a café in the morning, add it to their playlist from Apple ... Submit Resume Sr. Android Engineer-Apple Music Add to Favorites Apple Music Internship - Germany Removed from favorites Add a favorite Close To view your favorites, sign in with your Apple Account. Sign In Don’t have an Apple Account? Create one now Forgot your Apple Account or password? Share Apple Music Internship - Germany Share this role. Close Submit Resume Apple Music Internship - Germany",job_listing
e1f68baf3e1a13b8,2025,Under­represented Communities,Our workforce is more diverse than ever. And there is more work to do.,mission_brand
76a405f2496bb310,2011,Solution Engineer,"We’re here for business. You prove it day in and day out by designing seamless solutions that incorporate the latest Apple products. You also show it through powerful, dynamic presentations that explain to clients how it all works. If you combine incredible technical know-how with great communication skills, you just might be the solution we need. Find a Solution Engineer job now",job_listing
c1ea8d79fae2eeb4,2025,Preferred Qualifications,Bachelor/ Master/ MBA /PhD in all majors including Finance/ Computer Science/ Software/ AIML/ Electrical Engineering/ Electronics Related/ Maths/ Data Science/ Physics/ Chemistry/ Materials/ Mechanical Engineering/ Mechanics/ Automation or other.,job_listing
1d37083010ddf4e4,2025,We’re helping underrepresented communities unlock their creativity.,"Even after they’ve completed the program, these creatives will continue to be supported through mentorship, résumé workshops, and leadership training to further help them realize their dreams.",mission_brand
80049e0bca2dc8ed,2021,Key Qualifications,"Experience building complex, large scale applications Proficient in at least one JavaScript framework like Ember, Angular, React, VueJS, or equivalent Experience with CSS3 and LESS/Sass (ability to write mixins, partials, functions, etc) and usage in large scale applications Proficient knowledge of Git and NPM Some experience with iOS application development (Objective-C/Swift) Experience with testing frameworks capable of learning new programming languages Detail oriented and dedication to quality Strong interpersonal skills and the ability to share/collaborate with peers Excellent oral and written English skills Experience with UI build environments and automation",job_listing
